id_pncp,nome,cnpj,data_inclusao_pncp,categoria_instituicao,esfera,uf,plataforma_tecnologia,url_portal_acesso,endpoint_consulta_pncp,estrategia_conector,grau_reaproveitamento
259,SISTEMAS CONFITEC,35.824.900/0001-38,2024-01-18,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=35824900000138,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=35824900000138,PNCP_API_CONSULTA,Médio (Específico da Entidade)
260,SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE,82.951.344/0001-40,2024-01-19,Governo Estadual / Secretaria Central,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=82951344000140,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=82951344000140,PNCP_API_CONSULTA,Médio (Específico da Entidade)
262,PUBLICOM PUBLICIDADE LEGAL E PRODUÇÃO DE EVENTOS LTDA,48.752.929/0001-01,2024-01-31,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=48752929000101,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=48752929000101,PNCP_API_CONSULTA,Médio (Específico da Entidade)
263,TRIBUNAL DE JUSTIÇA DO ESTADO DO PARÁ,04.567.897/0001-90,2024-01-31,Poder Judiciário / Funções Essenciais,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04567897000190,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04567897000190,PNCP_API_CONSULTA,Médio (Específico da Entidade)
264,INTERSOL SERVICOS DE INFORMATICA LTDA,10.502.804/0001-42,2024-02-01,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=10502804000142,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=10502804000142,PNCP_API_CONSULTA,Médio (Específico da Entidade)
265,MHR SERVICOS LTDA,21.886.630/0001-85,2024-02-02,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=21886630000185,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=21886630000185,PNCP_API_CONSULTA,Médio (Específico da Entidade)
266,MK TECNOLOGIA E SEGURANÇA,15.654.082/0001-65,2024-02-02,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=15654082000165,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=15654082000165,PNCP_API_CONSULTA,Médio (Específico da Entidade)
267,SUDOESTE INFORMATICA E CONSULTORIA LTDA,09.543.618/0001-72,2024-02-02,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=09543618000172,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=09543618000172,PNCP_API_CONSULTA,Médio (Específico da Entidade)
268,EAC EMPRESA DE ADM DE CONTRATOS LTDA,21.863.150/0001-07,2024-02-02,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=21863150000107,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=21863150000107,PNCP_API_CONSULTA,Médio (Específico da Entidade)
269,MINISTÉRIO PÚBLICO DO ESTADO DE RONDÔNIA,04.381.083/0001-67,2024-02-02,Poder Judiciário / Funções Essenciais,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04381083000167,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04381083000167,PNCP_API_CONSULTA,Médio (Específico da Entidade)
270,MUNICÍPIO DE INDAIATUBA,44.733.608/0001-09,2024-02-08,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=44733608000109,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=44733608000109,PNCP_API_CONSULTA,Médio (Específico da Entidade)
271,PROCURADORIA GERAL DA REPÚBLICA - MPF,26.989.715/0050-90,2024-02-14,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=26989715005090,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=26989715005090,PNCP_API_CONSULTA,Médio (Específico da Entidade)
272,SMART4 SISTEMAS E TECNOLOGIA LTDA,21.599.096/0001-26,2024-02-16,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=21599096000126,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=21599096000126,PNCP_API_CONSULTA,Médio (Específico da Entidade)
273,PUBLITECH SOFTWARES LTDA / PUBLITECH,07.252.028/0001-65,2024-02-19,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=07252028000165,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=07252028000165,PNCP_API_CONSULTA,Médio (Específico da Entidade)
274,BRM SOFTWARE DE GESTÃO PUBLICA LTDA,18.286.188/0001-41,2024-02-21,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=18286188000141,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=18286188000141,PNCP_API_CONSULTA,Médio (Específico da Entidade)
275,NBS PRODUTOS PARA INFORMÁTICA CONSULTORIA E SISTEMAS LTDA,66.921.198/0001-54,2024-02-21,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=66921198000154,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=66921198000154,PNCP_API_CONSULTA,Médio (Específico da Entidade)
276,TRIBUNAL DE CONTAS DO ESTADO DE MATO GROSSO,15.024.128/0001-62,2024-02-26,Órgão de Controle / Tribunal de Contas,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=15024128000162,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=15024128000162,PNCP_API_CONSULTA,Médio (Específico da Entidade)
277,MUNICIPIO DE VARZEA GRANDE,03.507.548/0001-10,2024-02-28,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=03507548000110,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=03507548000110,PNCP_API_CONSULTA,Médio (Específico da Entidade)
278,SUPERIOR TRIBUNAL DE JUSTIÇA,00.488.478/0001-02,2024-02-28,Poder Judiciário / Funções Essenciais,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=00488478000102,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=00488478000102,PNCP_API_CONSULTA,Médio (Específico da Entidade)
279,PREFEITURA DO MUNICÍPIO DE MAUÁ,46.522.959/0001-98,2024-03-01,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=46522959000198,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=46522959000198,PNCP_API_CONSULTA,Médio (Específico da Entidade)
280,INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE SÃO BERNARDO DO CAMPO - SBCPREV,14.337.579/0001-97,2024-03-06,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=14337579000197,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=14337579000197,PNCP_API_CONSULTA,Médio (Específico da Entidade)
281,INSTITUTO OFICIAL DE PUBLICIDADE LEGAL - IOP,20.024.219/0001-38,2024-03-11,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=20024219000138,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=20024219000138,PNCP_API_CONSULTA,Médio (Específico da Entidade)
282,JAQUEIRA CAMARA MUNICIPAL,01.613.990/0001-04,2024-03-12,Câmara / Poder Legislativo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=01613990000104,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=01613990000104,PNCP_API_CONSULTA,Médio (Específico da Entidade)
284,PREFEITURA MUNICIPAL DE CAMPINAS,51.885.242/0001-40,2024-03-18,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=51885242000140,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=51885242000140,PNCP_API_CONSULTA,Médio (Específico da Entidade)
285,SILC - TRIBUNAL REGIONAL DO TRABALHO DA 4ª REGIÃO,02.520.619/0001-52,2024-03-20,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=02520619000152,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=02520619000152,PNCP_API_CONSULTA,Médio (Específico da Entidade)
286,VENDASGOV,33.683.111/0001-07,2024-04-01,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=33683111000107,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=33683111000107,PNCP_API_CONSULTA,Médio (Específico da Entidade)
287,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA,83.599.191/0001-87,2024-04-04,Governo Estadual / Secretaria Central,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=83599191000187,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=83599191000187,PNCP_API_CONSULTA,Médio (Específico da Entidade)
288,FUNDAÇÃO UNIVERSIDADE REGIONAL DE BLUMENAU - FURB,82.662.958/0001-02,2024-04-05,Autarquia / Empresa Pública / Fundação / Consórcio,Estadual / Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=82662958000102,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=82662958000102,PNCP_API_CONSULTA,Médio (Específico da Entidade)
289,COMISSÃO DO EXÉRCITO BRASILEIRO EM WASHINGTON,00.394.452/0519-48,2024-04-08,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=00394452051948,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=00394452051948,PNCP_API_CONSULTA,Médio (Específico da Entidade)
290,CÂMARA MUNICIPAL DE BRAGANÇA PAULISTA,47.015.532/0001-66,2024-04-08,Câmara / Poder Legislativo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=47015532000166,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=47015532000166,PNCP_API_CONSULTA,Médio (Específico da Entidade)
291,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,2024-04-08,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=00360305000104,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=00360305000104,PNCP_API_CONSULTA,Médio (Específico da Entidade)
293,PREFEITURA MUNICIPAL DE GARANHUNS,11.303.906/0001-00,2024-04-10,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=11303906000100,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=11303906000100,PNCP_API_CONSULTA,Médio (Específico da Entidade)
294,PREFEITURA MUNICIPAL DE BETIM,18.715.391/0001-96,2024-04-10,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=18715391000196,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=18715391000196,PNCP_API_CONSULTA,Médio (Específico da Entidade)
295,J F REIS / ASSISTECH INFORMATICA,08.955.970/0001-52,2024-04-17,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=08955970000152,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=08955970000152,PNCP_API_CONSULTA,Médio (Específico da Entidade)
297,"SECRETARIA MUNICIPAL DE ADMINISTRACAO, PLANEJAMENTO E GESTAO",04.312.641/0001-32,2024-04-22,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04312641000132,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04312641000132,PNCP_API_CONSULTA,Médio (Específico da Entidade)
298,PREFEITURA MUNICIPAL DE VERA CRUZ,72.887.078/0001-80,2024-04-24,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=72887078000180,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=72887078000180,PNCP_API_CONSULTA,Médio (Específico da Entidade)
299,CONCEITO TECNOLOGIA E ASSESSORIA LTDA,23.547.261/0001-21,2024-04-24,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=23547261000121,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=23547261000121,PNCP_API_CONSULTA,Médio (Específico da Entidade)
300,CIMCERO - CONSORCIO INTERMUNICIPAL DA REGIAO CENTR,02.049.227/0001-57,2024-04-25,Autarquia / Empresa Pública / Fundação / Consórcio,Estadual / Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=02049227000157,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=02049227000157,PNCP_API_CONSULTA,Médio (Específico da Entidade)
301,ASES GESTÃO PÚBLICA LTDA,12.607.306/0001-90,2024-04-26,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=12607306000190,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=12607306000190,PNCP_API_CONSULTA,Médio (Específico da Entidade)
302,MUNICIPIO DE BÁLSAMO,45.142.353/0001-64,2024-04-29,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=45142353000164,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=45142353000164,PNCP_API_CONSULTA,Médio (Específico da Entidade)
303,FACULDADE DE DIREITO DE SÃO BERNARDO DO CAMPO,59.108.100/0001-89,2024-04-30,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=59108100000189,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=59108100000189,PNCP_API_CONSULTA,Médio (Específico da Entidade)
304,ASSEMBLEIA LEGISLATIVA DO ESTADO DE RORAIMA,34.808.220/0001-68,2024-05-02,Governo Estadual / Secretaria Central,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=34808220000168,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=34808220000168,PNCP_API_CONSULTA,Médio (Específico da Entidade)
306,PRFEITURA MUNICIPAL DE ESTREITO,07.070.873/0001-10,2024-05-07,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=07070873000110,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=07070873000110,PNCP_API_CONSULTA,Médio (Específico da Entidade)
307,A & T DEVLOPMENT LTDA,26.003.171/0001-68,2024-05-08,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=26003171000168,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=26003171000168,PNCP_API_CONSULTA,Médio (Específico da Entidade)
308,MUNICÍPIO DE MIRANDÓPOLIS,44.438.968/0001-70,2024-05-09,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=44438968000170,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=44438968000170,PNCP_API_CONSULTA,Médio (Específico da Entidade)
309,CDZ TECNOLOGIA DA INFORMAÇÃO LTDA,67.389.122/0001-92,2024-05-09,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=67389122000192,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=67389122000192,PNCP_API_CONSULTA,Médio (Específico da Entidade)
311,TRIBUNAL REGIONAL ELEITORAL DE PERNAMBUCO,05.790.065/0001-00,2024-05-13,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=05790065000100,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=05790065000100,PNCP_API_CONSULTA,Médio (Específico da Entidade)
312,MUNICIPIO DE QUATRO PONTES,95.719.381/0001-70,2024-05-15,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=95719381000170,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=95719381000170,PNCP_API_CONSULTA,Médio (Específico da Entidade)
313,SISTEMA INTEGRADO DE GESTÃO ORÇAMENTÁRIA E FINANCEIRA DA JUSTIÇA DO TRABALHO,17.270.702/0001-98,2024-05-17,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=17270702000198,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=17270702000198,PNCP_API_CONSULTA,Médio (Específico da Entidade)
314,DIBUTE SOFTWARE,12.843.800/0001-53,2024-05-20,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=12843800000153,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=12843800000153,PNCP_API_CONSULTA,Médio (Específico da Entidade)
316,CÂMARA MUNICIPAL DE BREJO,07.367.121/0001-15,2024-05-29,Câmara / Poder Legislativo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=07367121000115,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=07367121000115,PNCP_API_CONSULTA,Médio (Específico da Entidade)
317,DATTA SYSTEM TECNOLOGIA LTDA,07.727.569/0001-00,2024-06-03,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=07727569000100,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=07727569000100,PNCP_API_CONSULTA,Médio (Específico da Entidade)
318,MUNICIPIO DE DIADEMA,46.523.247/0001-93,2024-06-03,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=46523247000193,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=46523247000193,PNCP_API_CONSULTA,Médio (Específico da Entidade)
319,A & M SOLUCOES PUBLICAS LTDA / A & M SOLUCOES PUBLICAS,23.112.368/0001-47,2024-06-06,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=23112368000147,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=23112368000147,PNCP_API_CONSULTA,Médio (Específico da Entidade)
321,PREFEITURA MUNICIPAL DE JAGUARIAÍVA,76.910.900/0001-38,2024-06-14,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=76910900000138,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=76910900000138,PNCP_API_CONSULTA,Médio (Específico da Entidade)
322,EMPRESA MUNICIPAL DE SAÚDE,03.183.869/0001-07,2024-06-14,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=03183869000107,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=03183869000107,PNCP_API_CONSULTA,Médio (Específico da Entidade)
323,LIMA TECHSERVICES LTDA,42.058.542/0001-65,2024-06-21,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=42058542000165,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=42058542000165,PNCP_API_CONSULTA,Médio (Específico da Entidade)
324,DÍGITHOBRASIL SOLUÇÕES EM SOFTWARE LTDA,04.496.152/0001-88,2024-07-03,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04496152000188,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04496152000188,PNCP_API_CONSULTA,Médio (Específico da Entidade)
325,MUNICIPIO DE PARINTINS,04.329.736/0001-69,2024-07-05,Prefeitura / Poder Executivo Municipal,Municipal,Municipal,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04329736000169,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04329736000169,PNCP_API_CONSULTA,Médio (Específico da Entidade)
326,TRIBUNAL DE CONTAS DO ESTADO DO ACRE,04.035.135/0001-43,2024-07-18,Órgão de Controle / Tribunal de Contas,Estadual,Estadual,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=04035135000143,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=04035135000143,PNCP_API_CONSULTA,Médio (Específico da Entidade)
327,MODERNA SISTEMA DE INOVAÇÃO LIMITADA,39.501.538/0001-15,2024-08-07,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=39501538000115,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=39501538000115,PNCP_API_CONSULTA,Médio (Específico da Entidade)
329,LICITACONNECT - LICITACOES ELETRONICAS E ASSESSORIA LTDA / LICITACONNECT,54.253.076/0001-58,2024-08-12,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=54253076000158,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=54253076000158,PNCP_API_CONSULTA,Médio (Específico da Entidade)
330,TECNOPÚBLICA - TECNOLOGIA EM ADMINISTRAÇÃO PÚBLICA,09.088.110/0001-21,2024-08-14,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=09088110000121,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=09088110000121,PNCP_API_CONSULTA,Médio (Específico da Entidade)
331,CENTRO DE SERVIÇOS COMPARTILHADOS - CSC,03.930.106/0001-82,2024-08-14,Entidade Pública / Municipal,Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=03930106000182,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=03930106000182,PNCP_API_CONSULTA,Médio (Específico da Entidade)
334,EMPRESA DE PESQUISA AGROPECUÁRIA E EXTENSÃO RURAL DE SANTA CATARINA,83.052.191/0001-62,2024-09-16,Autarquia / Empresa Pública / Fundação / Consórcio,Estadual / Municipal,Local,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=83052191000162,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=83052191000162,PNCP_API_CONSULTA,Médio (Específico da Entidade)
335,PROSISCO PROJETOS DE SISTEMAS LTDA - EPP,16.868.770/0001-90,2024-09-18,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=16868770000190,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=16868770000190,PNCP_API_CONSULTA,Médio (Específico da Entidade)
336,GUIMARÃES SISTEMAS GESTÃO E TECNOLOGIA LTDA,17.306.092/0001-35,2024-09-26,Software House / GovTech ERP Municipal,Multi-esfera / Municipal,Multi-UF,Provedor Integrado via API PNCP,https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&orgao=17306092000135,https://pncp.gov.br/api/consulta/v1/contratacoes/publicacao?cnpj=17306092000135,PNCP_API_CONSULTA,Médio (Específico da Entidade)
